user_id,user_name,subscription_type,monthly_revenue,join_date,last_payment,country,age,gender,device,plan_duration
1889,Tomas Trussow,Basic,13.0,20-10-22,07-07-23,Australia,37.0,Female,Laptop,1 Month
1890,Sean Mulvihill,Standard,15.0,21-10-22,08-07-23,Germany,33.0,Female,Laptop,1 Month
1891,Matt Oakes,Premium,11.0,23-10-22,09-07-23,France,33.0,Female,Tablet,1 Month
1892,Alistair Ryder,Basic,15.0,25-10-22,09-07-23,Brazil,46.0,Male,Smartphone,1 Month
1893,Alex Flood,Standard,10.0,27-10-22,07-07-23,Mexico,28.0,Male,Smartphone,1 Month
1894,Preston Barta,Premium,11.0,30-10-22,08-07-23,Spain,33.0,Male,Tablet,1 Month
1895,Julie Crawford,Basic,15.0,01-11-22,09-07-23,Italy,45.0,Male,Laptop,1 Month
1896,Linda and Al Lerner,Premium,14.0,02-11-22,09-07-23,Spain,43.0,Male,Laptop,1 Month
1897,Debbie Holloway,Basic,11.0,04-11-22,06-07-23,Spain,49.0,Female,Smartphone,1 Month
1898,Grethe Kemp,Standard,13.0,06-11-22,07-07-23,United States,41.0,Female,Tablet,1 Month
1899,Karl Delossantos,Standard,14.0,07-11-22,09-07-23,Canada,39.0,Female,Smartphone,1 Month
1900,Steven Prokopy,Basic,14.0,06-11-22,08-07-23,United States,45.0,Female,Smartphone,1 Month
1901,Philip De Semlyen,Premium,15.0,07-11-22,06-07-23,United States,38.0,Male,Tablet,1 Month
1902,Danny Leigh,Basic,15.0,07-11-22,10-07-23,Canada,30.0,Male,Smart TV,1 Month
1903,Guy Lodge,Standard,12.0,03-11-22,08-07-23,United Kingdom,27.0,Female,Smart TV,1 Month
1904,Ed Potton,Premium,15.0,03-11-22,08-07-23,Australia,36.0,Female,Smartphone,1 Month
1905,Ben Croll,Basic,15.0,31-10-22,06-07-23,Germany,36.0,Female,Tablet,1 Month
1906,Nick James,Premium,11.0,28-10-22,09-07-23,France,28.0,Male,Tablet,1 Month
1907,Rory O'Connor,Basic,10.0,28-09-22,09-07-23,Brazil,45.0,Female,Smartphone,1 Month
1908,Jessica Kiang,Standard,15.0,19-09-22,09-07-23,Mexico,41.0,Male,Smartphone,1 Month
1909,Vikram Murthi,Standard,12.0,16-09-22,08-07-23,Spain,29.0,Male,Smart TV,1 Month
1910,Andrew Parker,Basic,15.0,17-09-22,08-07-23,Italy,35.0,Male,Smartphone,1 Month
1911,Grissemann Stefan,Premium,12.0,17-09-22,08-07-23,Spain,36.0,Female,Smart TV,1 Month
1912,Steve Pond,Basic,11.0,15-09-22,09-07-23,Spain,41.0,Male,Laptop,1 Month
1913,Andrew Todd,Standard,11.0,14-09-22,08-07-23,United States,46.0,Male,Tablet,1 Month
1914,Mark Kennedy,Premium,11.0,14-09-22,08-07-23,Canada,46.0,Female,Tablet,1 Month
1915,Taylor Antrim,Basic,10.0,13-09-22,08-07-23,United States,42.0,Male,Smartphone,1 Month
1916,Matt Rodriguez,Premium,13.0,13-08-22,08-07-23,United States,40.0,Male,Tablet,1 Month
1917,Joe Reid,Basic,14.0,12-08-22,08-07-23,Canada,32.0,Female,Tablet,1 Month
1918,Hannah Woodhead,Standard,11.0,07-08-22,10-07-23,United Kingdom,34.0,Female,Smartphone,1 Month
1919,David Bax,Standard,11.0,07-08-22,09-07-23,Australia,27.0,Female,Smart TV,1 Month
1920,Tony Stamp,Basic,11.0,04-08-22,08-07-23,Germany,38.0,Male,Laptop,1 Month
1921,Don Kaye,Premium,14.0,24-07-22,08-07-23,France,34.0,Female,Laptop,1 Month
1922,Robert Daniels,Basic,13.0,18-07-22,10-07-23,Brazil,28.0,Male,Tablet,1 Month
1923,Randall Colburn,Standard,12.0,17-07-22,08-07-23,Mexico,48.0,Male,Smartphone,1 Month
1924,Emily Yoshida,Premium,13.0,17-07-22,09-07-23,Spain,42.0,Female,Laptop,1 Month
1925,Eddie Strait,Basic,10.0,14-07-22,08-07-23,Italy,37.0,Female,Smart TV,1 Month
1926,Josephine Livingstone,Premium,11.0,06-07-22,10-07-23,Spain,28.0,Female,Tablet,1 Month
1927,Jaime Fa de Lucas,Basic,13.0,07-07-22,08-07-23,Spain,43.0,Female,Smart TV,1 Month
1928,K. Austin Collins,Standard,10.0,07-07-22,11-07-23,United States,44.0,Female,Smart TV,1 Month
1929,Robert Kojder,Standard,12.0,08-07-22,07-07-23,Canada,33.0,Female,Smartphone,1 Month
1930,Diane Carson,Basic,13.0,07-07-22,09-07-23,United States,36.0,Male,Smart TV,1 Month
1931,Elena Lazic,Premium,14.0,08-07-22,07-07-23,United States,27.0,Male,Tablet,1 Month
1932,Matt Goldberg,Basic,11.0,09-07-22,11-07-23,Canada,41.0,Male,Tablet,1 Month
1933,Ray Pride,Standard,14.0,09-07-22,07-07-23,United Kingdom,32.0,Male,Smart TV,1 Month
1934,Christopher Campbell,Premium,12.0,09-07-22,08-07-23,Australia,36.0,Female,Laptop,1 Month
1935,Alan French,Basic,12.0,12-07-22,07-07-23,Germany,36.0,Female,Tablet,1 Month
1936,Joey Magidson,Premium,13.0,15-07-22,10-07-23,France,36.0,Male,Laptop,1 Month
1937,Oliver Jones,Basic,14.0,16-07-22,07-07-23,Brazil,32.0,Male,Smart TV,1 Month
1938,Matthew Passantino,Standard,10.0,18-07-22,08-07-23,Mexico,45.0,Female,Smartphone,1 Month
1939,Sandy Schaefer,Standard,11.0,13-08-22,09-07-23,Spain,43.0,Female,Tablet,1 Month
1940,Simran Hans,Basic,10.0,14-08-22,10-07-23,Italy,35.0,Male,Tablet,1 Month
1941,Ruben Peralta Rigaud,Premium,13.0,16-08-22,07-07-23,Spain,29.0,Female,Smart TV,1 Month
1942,Wenlei Ma,Basic,14.0,17-08-22,08-07-23,Spain,33.0,Female,Smart TV,1 Month
1943,Chauncey K. Robinson,Standard,14.0,25-08-22,08-07-23,United States,49.0,Male,Smart TV,1 Month
1944,Adam Epstein,Premium,15.0,28-08-22,09-07-23,Canada,27.0,Male,Tablet,1 Month
1945,Daniel Krauze,Basic,14.0,29-08-22,07-07-23,United States,39.0,Female,Smart TV,1 Month
1946,Cameron Frew,Basic,10.0,11-09-22,10-07-23,United States,34.0,Female,Smart TV,1 Month
1947,Josh Martin,Basic,12.0,12-09-22,08-07-23,Canada,39.0,Male,Smartphone,1 Month
1948,Fernanda Solórzano,Standard,11.0,16-09-22,09-07-23,United Kingdom,39.0,Female,Laptop,1 Month
1949,Matt Ward,Premium,15.0,17-09-22,09-07-23,Australia,39.0,Female,Smart TV,1 Month
1950,Rolando Gallego,Basic,10.0,21-09-22,10-07-23,Germany,40.0,Female,Laptop,1 Month
1951,David Potvin,Basic,15.0,23-09-22,08-07-23,France,40.0,Male,Tablet,1 Month
1952,David Aldridge,Premium,14.0,27-09-22,08-07-23,Brazil,31.0,Male,Smartphone,1 Month
1953,Dan Webster,Standard,12.0,09-10-22,09-07-23,Mexico,47.0,Male,Smartphone,1 Month
1954,Marshall Shaffer,Standard,11.0,10-10-22,11-07-23,Spain,43.0,Male,Laptop,1 Month
1955,Jack Blackwell,Basic,13.0,11-10-22,08-07-23,Italy,34.0,Male,Smartphone,1 Month
1956,Cate Marquis,Premium,12.0,12-10-22,08-07-23,Spain,30.0,Female,Tablet,1 Month
1957,Jo-Anne Titmarsh,Standard,15.0,13-10-22,09-07-23,Spain,33.0,Female,Smartphone,1 Month
1958,Zhuo-Ning Su,Basic,12.0,19-10-22,10-07-23,United States,29.0,Male,Tablet,1 Month
1959,Neal Pollack,Standard,14.0,21-10-22,07-07-23,Canada,35.0,Female,Smartphone,1 Month
1960,Jacob Knight,Premium,13.0,23-10-22,08-07-23,United States,41.0,Female,Laptop,1 Month
1961,Chloe Walker,Basic,14.0,24-10-22,10-07-23,United States,34.0,Female,Smartphone,1 Month
1962,Robert Abele,Premium,12.0,26-10-22,09-07-23,Canada,28.0,Female,Tablet,1 Month
1963,Danny King,Standard,15.0,27-10-22,07-07-23,United Kingdom,31.0,Male,Smart TV,1 Month
1964,Liam Macleod,Basic,15.0,01-11-22,08-07-23,Australia,29.0,Male,Smart TV,1 Month
1965,Sol Harris,Standard,12.0,02-11-22,09-07-23,Germany,44.0,Female,Tablet,1 Month
1966,Carlos Díaz Reyes,Premium,10.0,04-11-22,09-07-23,France,44.0,Female,Tablet,1 Month
1967,S. Indra Sathiabalan,Basic,13.0,05-11-22,06-07-23,Brazil,29.0,Male,Laptop,1 Month
1968,Ted Anthony,Standard,12.0,06-11-22,09-07-23,Mexico,32.0,Female,Tablet,1 Month
1969,Brad Haynes,Premium,11.0,07-11-22,09-07-23,Spain,31.0,Male,Smartphone,1 Month
1970,Eric Rosenberg,Basic,14.0,08-11-22,08-07-23,Italy,27.0,Male,Laptop,1 Month
1971,Ellen MacKay,Premium,13.0,08-11-22,06-07-23,Spain,43.0,Female,Laptop,1 Month
1972,Matt Hudson,Basic,14.0,09-11-22,10-07-23,Spain,48.0,Male,Tablet,1 Month
1973,Nick Johnston,Standard,15.0,09-11-22,09-07-23,United States,37.0,Female,Tablet,1 Month
1974,Seth Colter Walls,Standard,11.0,05-11-22,08-07-23,Canada,42.0,Male,Smartphone,1 Month
1975,Mike Russell,Basic,11.0,04-11-22,07-07-23,United States,40.0,Male,Tablet,1 Month
1976,R. Kurt Osenlund,Premium,13.0,19-10-22,09-07-23,United States,37.0,Female,Tablet,1 Month
1977,Mathew DeKinder,Basic,12.0,12-10-22,09-07-23,Canada,31.0,Male,Smartphone,1 Month
1978,Cole Abaius,Standard,11.0,03-10-22,09-07-23,United Kingdom,30.0,Male,Smart TV,1 Month
1979,Meghan Keane,Premium,15.0,28-09-22,08-07-23,Australia,51.0,Female,Smartphone,1 Month
1980,Ellen E Jones,Basic,15.0,17-09-22,09-07-23,Germany,42.0,Female,Laptop,1 Month
1981,Thom Atkinson,Premium,13.0,16-09-22,08-07-23,France,37.0,Female,Smartphone,1 Month
1982,Michael Leader,Basic,14.0,15-09-22,09-07-23,Brazil,44.0,Female,Smartphone,1 Month
1983,Ben Sachs,Standard,11.0,14-09-22,08-07-23,Mexico,37.0,Male,Tablet,1 Month
1984,Amy Curtis,Standard,11.0,15-09-22,09-07-23,Spain,44.0,Male,Smartphone,1 Month
1985,Sarah Marrs,Basic,11.0,06-09-22,09-07-23,Italy,40.0,Male,Tablet,1 Month
1986,Emily Watlington,Premium,15.0,28-08-22,09-07-23,Spain,27.0,Male,Smart TV,1 Month
1987,Barry Hertz,Basic,12.0,07-08-22,08-07-23,Spain,31.0,Male,Smart TV,1 Month
1988,Glenn Sumi,Standard,15.0,07-08-22,10-07-23,United States,39.0,Female,Smartphone,1 Month
1989,Michael McNeely,Premium,12.0,06-08-22,09-07-23,Canada,47.0,Female,Tablet,1 Month
1990,Kimber Myers,Basic,15.0,30-07-22,09-07-23,United States,30.0,Male,Smart TV,1 Month
1991,Andy Howell,Premium,12.0,30-07-22,08-07-23,United States,35.0,Male,Laptop,1 Month
1992,Mark Schilling,Basic,14.0,30-07-22,10-07-23,Canada,39.0,Male,Smartphone,1 Month
1993,Cody Corrall,Standard,15.0,19-07-22,08-07-23,United Kingdom,29.0,Female,Tablet,1 Month
1994,Darren Ruecker,Standard,11.0,17-07-22,10-07-23,Australia,28.0,Male,Laptop,1 Month
1995,Kevin Jagernauth,Basic,11.0,12-07-22,08-07-23,Germany,39.0,Male,Tablet,1 Month
1996,Evan Read Armstrong,Premium,10.0,11-07-22,10-07-23,France,34.0,Male,Smart TV,1 Month
1997,Simi Horwitz,Basic,14.0,10-07-22,08-07-23,Brazil,47.0,Male,Smart TV,1 Month
1998,Brianna Kirkham,Standard,14.0,10-07-22,11-07-23,Mexico,47.0,Female,Smart TV,1 Month
1999,Joe McGovern,Premium,13.0,08-07-22,08-07-23,Spain,46.0,Male,Smart TV,1 Month
2000,David Lewis,Basic,12.0,09-07-22,09-07-23,Italy,31.0,Male,Smart TV,1 Month
2001,Dan Schindel,Premium,10.0,09-07-22,08-07-23,Spain,41.0,Female,Smart TV,1 Month
2002,Alan Zilberman,Basic,10.0,09-07-22,11-07-23,Spain,30.0,Female,Smartphone,1 Month
2003,Josh Terry,Standard,11.0,10-07-22,08-07-23,United States,41.0,Male,Tablet,1 Month
2004,Carolyn L. Todd,Standard,12.0,12-07-22,08-07-23,Canada,48.0,Female,Laptop,1 Month
2005,Courtney Howard,Basic,10.0,13-07-22,09-07-23,United States,35.0,Female,Laptop,1 Month
2006,Morgan Rojas,Premium,13.0,16-07-22,10-07-23,United States,41.0,Female,Laptop,1 Month
2007,Dominic Griffin,Basic,10.0,17-07-22,07-07-23,Canada,39.0,Female,Smart TV,1 Month
2008,John Patterson,Standard,10.0,26-07-22,09-07-23,United Kingdom,45.0,Male,Laptop,1 Month
2009,Susan Michals,Premium,10.0,31-07-22,09-07-23,Australia,41.0,Male,Laptop,1 Month
2010,Adam Sternbergh,Basic,13.0,03-08-22,10-07-23,Germany,28.0,Male,Laptop,1 Month
2011,Laura Sinagra,Premium,10.0,15-08-22,07-07-23,France,28.0,Female,Tablet,1 Month
2012,Sara Brady,Basic,15.0,18-08-22,10-07-23,Brazil,48.0,Male,Smart TV,1 Month
2013,Mark Robison,Standard,10.0,27-08-22,08-07-23,Mexico,40.0,Female,Smart TV,1 Month
2014,David D'Arcy,Standard,12.0,29-08-22,10-07-23,Spain,39.0,Male,Smart TV,1 Month
2015,Graham Fuller,Basic,12.0,05-09-22,07-07-23,Italy,27.0,Male,Smartphone,1 Month
2016,Isabella Biedenharn,Premium,10.0,06-09-22,11-07-23,Spain,32.0,Female,Smart TV,1 Month
2017,Jordan Adler,Basic,10.0,14-09-22,08-07-23,Spain,38.0,Male,Laptop,1 Month
2018,Mike D'Angelo,Standard,10.0,16-09-22,09-07-23,United States,41.0,Female,Laptop,1 Month
2019,Mario P. Székely,Premium,10.0,18-09-22,10-07-23,Canada,32.0,Female,Laptop,1 Month
2020,Lucero Solórzano,Basic,12.0,23-09-22,11-07-23,United States,37.0,Male,Tablet,1 Month
2021,Alberto Acuña,Basic,12.0,25-09-22,08-07-23,United States,50.0,Female,Laptop,1 Month
2022,Carlos Arias,Basic,10.0,06-10-22,09-07-23,Canada,48.0,Female,Laptop,1 Month
2023,Adam Fresco,Standard,11.0,09-10-22,10-07-23,United Kingdom,37.0,Male,Tablet,1 Month
2024,Patrick Smith,Premium,13.0,11-10-22,11-07-23,Australia,46.0,Female,Laptop,1 Month
2025,Theresa Smith,Basic,13.0,12-10-22,08-07-23,Germany,46.0,Male,Laptop,1 Month
2026,Kaori Shoji,Basic,15.0,13-10-22,09-07-23,France,39.0,Male,Smart TV,1 Month
2027,Sherilyn Connelly,Premium,13.0,17-10-22,10-07-23,Brazil,42.0,Female,Smart TV,1 Month
2028,Matt Wolf,Standard,11.0,19-10-22,10-07-23,Mexico,41.0,Female,Smartphone,1 Month
2029,Hugo Hernández Valdivia,Standard,10.0,21-10-22,07-07-23,Spain,28.0,Male,Smart TV,1 Month
2030,Ellena Zellhuber-McMillan,Basic,14.0,23-10-22,09-07-23,Italy,43.0,Male,Tablet,1 Month
2031,Rodrigo Perez,Premium,14.0,25-10-22,10-07-23,Spain,45.0,Female,Smart TV,1 Month
2032,Daniel Walber,Standard,10.0,27-10-22,09-07-23,Spain,45.0,Male,Smart TV,1 Month
2033,Katherine Pushkar,Basic,13.0,31-10-22,07-07-23,United States,48.0,Male,Smartphone,1 Month
2034,Laura DeMarco,Standard,12.0,02-11-22,09-07-23,Canada,30.0,Male,Laptop,1 Month
2035,Molly Eichel,Premium,11.0,04-11-22,10-07-23,United States,51.0,Female,Smart TV,1 Month
2036,Sofía Ochoa Rodríguez,Basic,12.0,05-11-22,09-07-23,United States,48.0,Female,Smartphone,1 Month
2037,Matthew Lowe,Premium,13.0,06-11-22,07-07-23,Canada,41.0,Female,Smart TV,1 Month
2038,Jordan Raup,Standard,11.0,07-11-22,10-07-23,United Kingdom,37.0,Female,Smartphone,1 Month
2039,Bernard Boo,Basic,11.0,08-11-22,09-07-23,Australia,43.0,Male,Laptop,1 Month
2040,Richard Whittaker,Standard,15.0,08-11-22,08-07-23,Germany,51.0,Male,Laptop,1 Month
2041,Ken Jaworowski,Premium,10.0,09-11-22,07-07-23,France,34.0,Female,Smartphone,1 Month
2042,Matthew Lickona,Basic,10.0,09-11-22,10-07-23,Brazil,35.0,Female,Smartphone,1 Month
2043,Ben Robins,Standard,12.0,05-11-22,09-07-23,Mexico,45.0,Female,Smart TV,1 Month
2044,Melissa Hannon,Premium,12.0,05-11-22,10-07-23,Spain,31.0,Male,Smart TV,1 Month
2045,Joey Keogh,Basic,15.0,02-11-22,08-07-23,Italy,50.0,Female,Laptop,1 Month
2046,Patrick King,Premium,12.0,30-10-22,09-07-23,Spain,41.0,Male,Smartphone,1 Month
2047,Emilie Black,Basic,11.0,30-10-22,09-07-23,Spain,42.0,Female,Laptop,1 Month
2048,Hazem Fahmy,Standard,11.0,24-10-22,09-07-23,United States,41.0,Male,Tablet,1 Month
2049,Jordan Ruimy,Standard,14.0,08-10-22,08-07-23,Canada,34.0,Male,Tablet,1 Month
2050,David Crow,Basic,13.0,04-10-22,09-07-23,United States,35.0,Female,Smartphone,1 Month
2051,Lea Palmieri,Premium,10.0,28-09-22,09-07-23,United States,48.0,Male,Smartphone,1 Month
2052,Caroline Siede,Basic,11.0,22-09-22,09-07-23,Canada,39.0,Female,Smart TV,1 Month
2053,AJ Caulfield,Standard,14.0,19-09-22,09-07-23,United Kingdom,37.0,Female,Laptop,1 Month
2054,Elizabeth F. Olson,Premium,10.0,13-09-22,09-07-23,Australia,31.0,Male,Tablet,1 Month
2055,Amanda Jane Robinson,Basic,14.0,05-09-22,09-07-23,Germany,29.0,Female,Laptop,1 Month
2056,Olivia Ovenden,Premium,10.0,20-08-22,09-07-23,France,36.0,Male,Tablet,1 Month
2057,Derek Deskins,Basic,10.0,10-08-22,08-07-23,Brazil,32.0,Male,Smartphone,1 Month
2058,Christopher James,Standard,10.0,10-08-22,11-07-23,Mexico,31.0,Female,Smartphone,1 Month
2059,Evan Saathoff,Standard,14.0,06-08-22,09-07-23,Spain,31.0,Male,Laptop,1 Month
2060,Eric Eisenberg,Basic,12.0,03-08-22,10-07-23,Italy,29.0,Male,Smart TV,1 Month
2061,Matthew Monagle,Premium,10.0,01-08-22,09-07-23,Spain,48.0,Male,Smart TV,1 Month
2062,Kim Hughes,Basic,14.0,28-07-22,10-07-23,Spain,46.0,Male,Tablet,1 Month
2063,Liam Mathews,Standard,15.0,22-07-22,09-07-23,United States,35.0,Female,Smartphone,1 Month
2064,Thomas Barrie,Premium,11.0,22-07-22,11-07-23,Canada,37.0,Female,Tablet,1 Month
2065,Rubén Romero Santos,Basic,12.0,20-07-22,09-07-23,United States,45.0,Female,Tablet,1 Month
2066,Eddie Harrison,Premium,15.0,12-07-22,10-07-23,United States,48.0,Female,Laptop,1 Month
2067,James Clay,Basic,10.0,12-07-22,09-07-23,Canada,44.0,Female,Laptop,1 Month
2068,Ian Sandwell,Standard,14.0,10-07-22,11-07-23,United Kingdom,47.0,Female,Laptop,1 Month
2069,Natalie Zutter,Standard,12.0,11-07-22,08-07-23,Australia,35.0,Male,Smart TV,1 Month
2070,Brian Lloyd,Basic,10.0,11-07-22,09-07-23,Germany,35.0,Female,Smartphone,1 Month
2071,Joel Mayward,Premium,11.0,09-07-22,08-07-23,France,35.0,Male,Smartphone,1 Month
2072,Cain Noble-Davies,Basic,15.0,10-07-22,11-07-23,Brazil,49.0,Female,Laptop,1 Month
2073,Grace Randolph,Standard,11.0,12-07-22,08-07-23,Mexico,50.0,Female,Tablet,1 Month
2074,Bob Chipman,Premium,14.0,13-07-22,09-07-23,Spain,44.0,Male,Smartphone,1 Month
2075,Karen Han,Basic,14.0,15-07-22,09-07-23,Italy,47.0,Female,Tablet,1 Month
2076,Jeremy Jahns,Premium,15.0,16-07-22,11-07-23,Spain,46.0,Female,Laptop,1 Month
2077,Sebastian Zavala Kahn,Basic,11.0,19-07-22,08-07-23,Spain,39.0,Female,Laptop,1 Month
2078,Sara Clements,Standard,15.0,23-07-22,10-07-23,United States,34.0,Male,Laptop,1 Month
2079,VyceVictus,Standard,10.0,28-07-22,09-07-23,Canada,31.0,Female,Smart TV,1 Month
2080,Miles Surrey,Basic,10.0,14-08-22,11-07-23,United States,46.0,Female,Laptop,1 Month
2081,Nguyen Le,Premium,15.0,18-08-22,08-07-23,United States,30.0,Male,Smart TV,1 Month
2082,Jonathan Roberts,Basic,12.0,23-08-22,12-07-23,Canada,29.0,Male,Tablet,1 Month
2083,Caillou Pettis,Standard,12.0,27-08-22,09-07-23,United Kingdom,42.0,Male,Tablet,1 Month
2084,Miguel Muñoz Garnica,Premium,13.0,01-09-22,10-07-23,Australia,27.0,Female,Smartphone,1 Month
2085,Tim Stevens,Basic,15.0,02-09-22,09-07-23,Germany,33.0,Male,Laptop,1 Month
2086,Allen Adams,Premium,13.0,04-09-22,12-07-23,France,45.0,Female,Smart TV,1 Month
2087,Victor Stiff,Basic,13.0,11-09-22,09-07-23,Brazil,50.0,Male,Tablet,1 Month
2088,Aine O'Connor,Standard,10.0,16-09-22,09-07-23,Mexico,42.0,Female,Tablet,1 Month
2089,Mikel Zorrilla,Standard,10.0,19-09-22,11-07-23,Spain,29.0,Male,Tablet,1 Month
2090,Clarisse Loughrey,Basic,12.0,20-09-22,12-07-23,Italy,31.0,Female,Tablet,1 Month
2091,Courtney Small,Premium,13.0,05-10-22,09-07-23,Spain,42.0,Female,Smartphone,1 Month
2092,Víctor López G.,Basic,10.0,07-10-22,09-07-23,Spain,44.0,Female,Laptop,1 Month
2093,Korey Coleman,Standard,10.0,10-10-22,11-07-23,United States,34.0,Male,Smart TV,1 Month
2094,Martin Thomas,Premium,13.0,12-10-22,11-07-23,Canada,40.0,Female,Smart TV,1 Month
2095,Sameen Amer,Basic,10.0,13-10-22,08-07-23,United States,38.0,Male,Smart TV,1 Month
2096,Luke Whiston,Basic,15.0,15-10-22,09-07-23,United States,42.0,Female,Tablet,1 Month
2097,Jennifer Heaton,Basic,10.0,17-10-22,11-07-23,Canada,47.0,Male,Tablet,1 Month
2098,Justin Jones,Standard,15.0,18-10-22,10-07-23,United Kingdom,29.0,Female,Tablet,1 Month
2099,Alex Hudson,Premium,11.0,20-10-22,08-07-23,Australia,29.0,Male,Laptop,1 Month
2100,Andrew Gaudion,Basic,14.0,22-10-22,10-07-23,Germany,44.0,Female,Smart TV,1 Month
2101,Harris Dang,Basic,12.0,25-10-22,11-07-23,France,31.0,Male,Tablet,1 Month
2102,Charlie Schmidlin,Premium,14.0,27-10-22,09-07-23,Brazil,48.0,Female,Smartphone,1 Month
2103,Ryan Lattanzio,Standard,14.0,01-11-22,07-07-23,Mexico,32.0,Female,Laptop,1 Month
2104,Grace Montgomery,Standard,13.0,02-11-22,11-07-23,Spain,28.0,Female,Tablet,1 Month
2105,Matthew Odam,Basic,11.0,04-11-22,10-07-23,Italy,36.0,Female,Smartphone,1 Month
2106,Mae Abdulbaki,Premium,10.0,06-11-22,09-07-23,Spain,28.0,Female,Smartphone,1 Month
2107,Conner Schwerdtfeger,Standard,14.0,07-11-22,07-07-23,Spain,32.0,Female,Smart TV,1 Month
2108,Jessica Mansfield,Basic,15.0,08-11-22,10-07-23,United States,50.0,Female,Smartphone,1 Month
2109,Daniel Rutledge,Standard,12.0,09-11-22,10-07-23,Canada,44.0,Male,Tablet,1 Month
2110,Kevin Fallon,Premium,14.0,10-11-22,10-07-23,United States,44.0,Female,Smartphone,1 Month
2111,Murphy Kenefick,Basic,14.0,09-11-22,09-07-23,United States,47.0,Male,Laptop,1 Month
2112,Joyce Slaton,Premium,15.0,09-11-22,10-07-23,Canada,39.0,Female,Smart TV,1 Month
2113,Anne Cohen,Standard,11.0,07-11-22,10-07-23,United Kingdom,44.0,Female,Tablet,1 Month
2114,Yip Wai Yee,Basic,12.0,03-11-22,10-07-23,Australia,46.0,Female,Tablet,1 Month
2115,Anna Storm,Standard,10.0,04-11-22,08-07-23,Germany,31.0,Female,Laptop,1 Month
2116,Brian Truitt,Premium,12.0,01-11-22,10-07-23,France,33.0,Female,Tablet,1 Month
2117,Melanis Tai,Basic,13.0,27-10-22,09-07-23,Brazil,27.0,Male,Laptop,1 Month
2118,Elinor Jones,Standard,10.0,23-10-22,10-07-23,Mexico,34.0,Male,Smart TV,1 Month
2119,Danielle White,Premium,14.0,14-10-22,09-07-23,Spain,48.0,Male,Laptop,1 Month
2120,Neil Soans,Basic,14.0,28-09-22,10-07-23,Italy,39.0,Female,Smart TV,1 Month
2121,Rashid Irani,Premium,14.0,25-09-22,09-07-23,Spain,39.0,Male,Laptop,1 Month
2122,Janet Smith,Basic,11.0,23-09-22,10-07-23,Spain,48.0,Female,Smart TV,1 Month
2123,Musanna Ahmed,Standard,12.0,23-09-22,09-07-23,United States,37.0,Female,Tablet,1 Month
2124,Chris Newbould,Standard,14.0,14-09-22,11-07-23,Canada,40.0,Male,Laptop,1 Month
2125,Yago García,Basic,14.0,05-09-22,09-07-23,United States,41.0,Female,Smartphone,1 Month
2126,Marija Djurovic,Premium,12.0,13-08-22,09-07-23,United States,35.0,Female,Smartphone,1 Month
2127,Amanda Adame,Basic,15.0,12-08-22,09-07-23,Canada,46.0,Male,Smartphone,1 Month
2128,Alberto Corona,Standard,10.0,10-08-22,11-07-23,United Kingdom,28.0,Female,Tablet,1 Month
2129,Antonio Trashorras,Premium,14.0,05-08-22,09-07-23,Australia,29.0,Female,Laptop,1 Month
2130,Gaspar Zimerman,Basic,10.0,04-08-22,12-07-23,Germany,46.0,Female,Tablet,1 Month
2131,Carl Kozlowski,Premium,11.0,28-07-22,09-07-23,France,35.0,Male,Laptop,1 Month
2132,Diego Batlle,Basic,12.0,24-07-22,11-07-23,Brazil,27.0,Male,Smart TV,1 Month
2133,Kathryn Reklis,Standard,11.0,22-07-22,09-07-23,Mexico,38.0,Male,Laptop,1 Month
2134,Kimberly Pierce,Standard,13.0,22-07-22,12-07-23,Spain,43.0,Male,Smart TV,1 Month
2135,Doug Jamieson,Basic,15.0,19-07-22,09-07-23,Italy,31.0,Female,Smartphone,1 Month
2136,Ashley Menzel,Premium,13.0,17-07-22,10-07-23,Spain,29.0,Female,Tablet,1 Month
2137,Kt Schaefer,Basic,10.0,16-07-22,09-07-23,Spain,34.0,Female,Tablet,1 Month
2138,Naomi Soanes,Standard,11.0,12-07-22,12-07-23,United States,39.0,Male,Smartphone,1 Month
2139,Francis X. Friel,Premium,14.0,12-07-22,08-07-23,Canada,34.0,Female,Smartphone,1 Month
2140,Deirdre Molumby,Basic,14.0,13-07-22,10-07-23,United States,51.0,Male,Tablet,1 Month
2141,Allison Rose,Premium,14.0,13-07-22,09-07-23,United States,47.0,Female,Tablet,1 Month
2142,Matthew St. Clair,Basic,12.0,13-07-22,11-07-23,Canada,46.0,Male,Smartphone,1 Month
2143,Amanda Mazzillo,Standard,12.0,14-07-22,08-07-23,United Kingdom,46.0,Female,Smartphone,1 Month
2144,André Hereford,Standard,14.0,15-07-22,10-07-23,Australia,47.0,Female,Smartphone,1 Month
2145,Dana Schwartz,Basic,14.0,16-07-22,09-07-23,Germany,40.0,Female,Smart TV,1 Month
2146,Lauren Le Vine,Premium,12.0,18-07-22,11-07-23,France,41.0,Female,Tablet,1 Month
2147,Siena Yates,Basic,12.0,23-07-22,09-07-23,Brazil,30.0,Female,Smartphone,1 Month
2148,Estelle Tang,Standard,12.0,25-07-22,11-07-23,Mexico,31.0,Female,Tablet,1 Month
2149,Funmi Sunmonu,Premium,14.0,30-07-22,09-07-23,Spain,42.0,Male,Smart TV,1 Month
